,county_state,total_cases,total_fatalities,death_rate,total_tests,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_private,health_ins_noninst_pop_public,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,race_pop_minority,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_race_pop_minority,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84,county
219,"Tarrant County, Texas",56578.0,814.0,0.014387217646435009,529568,2019977,576242,958302,319829,5797,106427,3474,3976,45930,2019977,988765,1031212,144494,151834,154147,143146,135990,300991,277505,269412,121880,103987,132708,60433,23450,34.3,863.6460000000003,0.306,2004359,1677121,1306518,521057,327238,698995,34453,25193,54383,63335,86518,131906,93354,110961,47914,50978,64874,89207,32092,51827,42119,1.4387217646435009,2.8009229808062166,26.216536128876715,2338.8946397019145,2,114029,149853,489142,158875,263882,225260,59177,1061675,1308107,627987,83883,1803386,216591,1030602,668797,297128,0.28527156497326456,0.4744123324176464,0.15833299092019365,0.002869834656533218,0.05268723356751092,0.0017198215623247196,0.001968339243466633,0.02273788265905998,0.4894931971997701,0.5105068028002299,0.07153249764725042,0.07516620238745292,0.07631126493024426,0.07086516331621598,0.06732254872208941,0.14900714216052954,0.13738027710216502,0.13337379584024964,0.0603373206724631,0.05147929902172153,0.06569777774697434,0.02991766737938105,0.011609043073262715,0.8367368320744937,0.16326316792550635,0.049289336833596806,0.036041745649110515,0.0778017010135981,0.09060865957553343,0.12377484817487965,0.18870807373443305,0.13355460339487407,0.15874362477557066,0.06854698531463027,0.07293042153377349,0.16313278349630542,0.2143835077504131,0.6997789683760256,0.2272906100902009,0.3775162912467185,0.32226267712930706,0.02929587812138455,0.5255876675823536,0.6475850962659476,0.31088819328140865,0.04152671045264377,0.8927755118003818,0.10722448819961812,0.5102048191637826,0.33109139361487777,0.14709474414807694,Tarrant County
220,"Taylor County, Texas",1879.0,64.0,0.034060670569451834,38591,136348,32869,87125,10287,722,2909,75,289,2072,136348,66718,69630,10062,9235,9205,10384,14403,19990,14949,14123,7568,7274,10310,6185,2660,32.3,915.536,0.311,130933,113303,87374,41115,17630,49482,3105,2676,5010,5820,7781,9267,5453,6593,1934,1843,50818,69401,26469,41458,31559,3.4060670569451834,1.3780913544753133,28.303312113122306,148.92696737211864,1,10791,13601,39112,8527,24392,14720,3158,49223,88228,39275,8845,117193,19155,73279,36640,23769,0.24106697567987795,0.6389899375128348,0.0754466512160061,0.005295273858069058,0.021335113092967997,0.0005500630738991403,0.002119576378091355,0.015196409188253587,0.4893214421920381,0.510678557807962,0.07379646199430867,0.06773109983278082,0.06751107460322117,0.07615806612491566,0.10563411271159093,0.14661014462991756,0.10963857188957668,0.10358054390236747,0.0555050312435826,0.05334878399389797,0.07561533722533517,0.04536186816088245,0.01950890368762285,0.8653509810361024,0.13464901896389755,0.06275009094216079,0.05408027161392021,0.10124893900812416,0.11761852794955742,0.15724910068307668,0.18728022311143447,0.11020168950325372,0.13324037023564125,0.03908491976880482,0.03724586718402651,0.2180793015642052,0.2748676286326341,0.7904288428115275,0.17232529000444607,0.4929469301968393,0.2974819126146881,0.023161322498313142,0.3610100624871652,0.6470795317863115,0.2880496963651832,0.0648707718485053,0.8595138909261595,0.14048610907384046,0.5374409598967348,0.2687241470355267,0.1743259893801156,Taylor County
221,"Terrell County, Texas",4.0,0.0,0.0,48,862,548,265,23,2,0,0,0,24,862,429,433,8,57,32,16,32,73,128,118,48,77,151,79,43,51.9,2358.0170000000007,0.211,862,729,579,357,133,396,83,2,79,34,69,29,39,53,5,3,33750,48627,23852,73304,30262,0.0,0.4640371229698376,5.5684454756380495,0.3655614018049912,1,164,103,335,58,267,68,26,597,346,394,122,589,273,218,294,307,0.6357308584686775,0.3074245939675174,0.02668213457076566,0.002320185614849188,0.0,0.0,0.0,0.027842227378190254,0.4976798143851508,0.5023201856148491,0.009280742459396751,0.06612529002320186,0.037122969837587005,0.018561484918793503,0.037122969837587005,0.08468677494199536,0.14849187935034802,0.1368909512761021,0.055684454756380515,0.08932714617169374,0.1751740139211137,0.09164733178654293,0.04988399071925754,0.845707656612529,0.154292343387471,0.2095959595959596,0.005050505050505051,0.1994949494949495,0.08585858585858586,0.17424242424242425,0.07323232323232322,0.09848484848484848,0.13383838383838384,0.012626262626262626,0.007575757575757577,0.4141414141414141,0.2601010101010101,0.8459595959595959,0.14646464646464644,0.6742424242424242,0.1717171717171717,0.03016241299303944,0.6925754060324826,0.4013921113689095,0.45707656612528996,0.14153132250580047,0.6832946635730859,0.3167053364269142,0.2529002320185615,0.34106728538283065,0.3561484918793503,Terrell County
222,"Terry County, Texas",493.0,8.0,0.01622718052738337,1964,12615,6859,5071,584,28,0,0,0,73,12615,6515,6100,1008,1006,928,913,731,1824,1406,1500,724,654,1063,642,216,34.7,888.8389999999997,0.369,11528,8940,5643,4396,2588,4041,287,149,510,521,713,703,480,388,206,84,44975,62229,20127,42368,31171,1.6227180527383371,3.9080459770114944,15.568767340467696,14.192671563691516,3,946,1234,3363,594,2180,1183,101,7544,7816,3941,858,10694,1921,6410,3630,2359,0.5437177962742766,0.4019817677368213,0.04629409433214427,0.002219579865239794,0.0,0.0,0.0,0.005786761791518035,0.5164486722156163,0.4835513277843837,0.07990487514863258,0.07974633372968687,0.0735632183908046,0.07237415774871185,0.057946888624653185,0.144589774078478,0.1114546175188268,0.11890606420927467,0.057391993658343236,0.05184304399524376,0.08426476416963932,0.050891795481569566,0.017122473246135552,0.7755031228313671,0.2244968771686329,0.07102202425142291,0.03687206137094778,0.12620638455827765,0.12892848304875032,0.17644147488245485,0.17396683989111605,0.11878247958426133,0.09601583766394456,0.05097748082157882,0.02078693392724573,0.2341004701806484,0.30536995793120514,0.8322197475872308,0.14699331848552338,0.5394704281118535,0.29274931947537736,0.008006341656757829,0.5980182322631787,0.6195798652397939,0.31240586603250103,0.06801426872770511,0.8477209671026555,0.15227903289734446,0.5081252477209671,0.2877526753864447,0.18699960364645266,Terry County
223,"Throckmorton County, Texas",17.0,2.0,0.1176470588235294,118,1567,235,1292,16,0,0,0,0,24,1567,694,873,84,49,82,128,98,175,117,213,101,130,207,142,41,46.6,912.552,0.252,1556,1285,942,586,271,703,90,52,73,75,76,139,54,109,21,14,44196,62624,28895,53000,29808,11.764705882352938,1.0848755583918317,7.530312699425652,1.717162419237479,1,215,151,559,130,366,193,24,275,733,651,183,1177,390,616,431,479,0.1499680918953414,0.8245054243777921,0.01021059349074665,0.0,0.0,0.0,0.0,0.015315890236119975,0.442884492661136,0.5571155073388641,0.05360561582641992,0.031269942565411615,0.05232929164007658,0.0816847479259732,0.06253988513082323,0.11167836630504148,0.07466496490108487,0.13592852584556478,0.06445437141033822,0.08296107211231653,0.13209955328653478,0.09061901723037652,0.02616464582003829,0.8258354755784062,0.17416452442159386,0.12802275960170698,0.07396870554765292,0.1038406827880512,0.10668563300142248,0.10810810810810813,0.19772403982930295,0.07681365576102417,0.155049786628734,0.02987197724039829,0.019914651493598858,0.3058321479374111,0.2147937411095306,0.7951635846372689,0.18492176386913228,0.5206258890469416,0.27453769559032715,0.015315890236119975,0.17549457562220805,0.4677728142948309,0.4154435226547543,0.1167836630504148,0.7511167836630505,0.2488832163369496,0.39310784939374604,0.2750478621569879,0.3056796426292278,Throckmorton County
224,"Titus County, Texas",1583.0,35.0,0.022109917877447885,7708,32730,14015,14871,2953,84,333,0,40,434,32730,16046,16684,2534,2832,2593,2528,2359,4047,3877,3994,1750,1738,2598,1382,498,33.8,406.057,0.336,32479,26555,18506,11305,5924,10694,514,704,1600,1154,1724,2163,1138,1142,300,255,46698,59775,20633,38409,29067,2.2109917877447884,4.8365413993278334,23.5502597005805,80.6044471588964,3,2818,2878,8997,1442,5696,3301,558,17859,20770,10080,1880,28252,4478,16893,9621,5718,0.4282004277421326,0.4543538038496792,0.09022303696914144,0.002566452795600367,0.010174152153987169,0.0,0.0012221203788573176,0.013260006110601892,0.4902535899786129,0.5097464100213871,0.07742132600061108,0.08652612282309807,0.0792239535594256,0.07723800794378248,0.07207454934311029,0.12364802933088907,0.1184540177207455,0.12202871982890315,0.05346776657500764,0.05310113046135044,0.07937671860678276,0.04222425908952032,0.015215398716773604,0.8176052218356477,0.18239477816435234,0.04806433514120068,0.06583130727510754,0.14961660744342622,0.10791097811857116,0.16121189452029175,0.20226295118758186,0.1064148120441369,0.10678885356274546,0.028053113895642412,0.023845146811296045,0.2635122498597344,0.2691228726388629,0.8413128857303159,0.1348419674583879,0.5326351224985973,0.3086777632317187,0.017048579285059578,0.5456461961503208,0.6345860067216621,0.307974335472044,0.057439657806293926,0.8631836235869234,0.1368163764130767,0.5161319890009166,0.2939505041246563,0.17470210815765352,Titus County
225,"Tom Green County, Texas",2577.0,77.0,0.029879705083430345,36996,117466,46319,63195,4702,248,1349,50,114,1489,117466,58343,59123,8045,7575,8016,8791,9913,18429,12895,12734,7307,6300,9808,5225,2428,33.9,1522.001,0.304,112652,95645,75721,34164,17007,43131,2546,1861,4934,5212,6510,7870,5313,5195,1869,1821,51675,72478,28444,42988,31676,2.9879705083430346,2.1938262986736587,31.495070914136853,77.17866151204895,2,9341,11722,34246,7064,21063,13183,1901,54271,73664,36149,7653,100005,17461,60769,32936,21333,0.3943183559498067,0.5379854596223588,0.040028604021589226,0.002111249212538096,0.011484174144007629,0.00042565508317300325,0.0009704935896344475,0.012676008376892036,0.4966798903512506,0.5033201096487494,0.06848790288253623,0.06448674510071,0.06824102293429588,0.07483867672347744,0.08439037678987962,0.15688795055590554,0.10977644595031752,0.10840583658250047,0.0622052338549027,0.053632540479798416,0.08349650111521632,0.04448095619157884,0.02066981083888104,0.8490306430422895,0.15096935695771047,0.059029468363821835,0.04314762004126962,0.11439567828244185,0.12084115833159445,0.15093552201432844,0.18246736685910367,0.12318286151491968,0.12044701027103474,0.043333101481533014,0.04222021283995271,0.21657276668753334,0.2717766803459229,0.7939996754074795,0.16378011175256774,0.4883494470334562,0.3056502283740233,0.016183406262237583,0.4620145403776412,0.6271091209371222,0.3077401120324179,0.06515076703045987,0.8513527318543238,0.1486472681456762,0.5173326749868047,0.2803875163877207,0.1816099977865936,Tom Green County
226,"Travis County, Texas",31411.0,442.0,0.014071503613383845,340665,1203166,407676,590373,94922,1963,78250,368,2122,27492,1203166,607356,595810,78751,75966,73312,72912,82452,241541,190102,152905,67198,57677,70442,27992,11916,33.9,991.849,0.231,1195755,1033927,869388,254152,161828,458484,25185,13833,30702,35855,52824,80575,56305,76961,35361,50883,71767,103148,41049,54718,47395,1.4071503613383844,2.610695448508352,28.31404810308802,1213.0535998927255,2,69720,88679,295279,112322,158399,136880,31945,612793,815036,348222,39908,1092816,110350,624934,410205,156111,0.3388360375874983,0.4906829149094971,0.07889351926500582,0.0016315288164725401,0.0650367447218422,0.0003058597068068745,0.0017636801571852927,0.022849714835691832,0.5047981741505329,0.4952018258494672,0.06545314611616353,0.06313841980242127,0.06093257289517823,0.060600116692127275,0.06852919713489243,0.20075450935282413,0.1580014727809795,0.12708553931876398,0.05585097983154444,0.047937691058424194,0.05854719963828765,0.023265285089505518,0.009903870288887815,0.8646645843002956,0.13533541569970434,0.05493103358023399,0.030171172821734236,0.06696416886957887,0.0782033833241727,0.11521448949145445,0.17574222873644446,0.12280690274905995,0.1678597290199876,0.07712591933415343,0.1109809720731803,0.1520663752715471,0.1934178728156272,0.6440333795726787,0.24498564835414105,0.34548424808717426,0.2985491314855044,0.02655078351615654,0.5093170850905029,0.6774094347745864,0.2894214098470203,0.033169155378393336,0.908283644983319,0.091716355016681,0.5194079619936068,0.34093799193128793,0.12975017578621734,Travis County
227,"Trinity County, Texas",206.0,7.0,0.033980582524271837,3799,14569,1420,11451,1318,48,147,0,0,185,14569,7011,7558,672,953,858,818,588,1344,1426,1816,934,1282,2172,1347,359,48.7,693.797,0.253,14434,11503,6851,6900,2931,5918,467,441,916,818,941,1123,489,426,261,36,40407,51359,22265,45856,31094,3.3980582524271834,1.4139611503878098,26.07591461321985,20.99893772962408,1,1824,1759,5195,687,3583,1612,233,3118,6659,6204,1706,10691,3878,5233,4176,4801,0.09746722492964514,0.7859839384995538,0.0904660580685016,0.0032946667581851877,0.010089916946942137,0.0,0.0,0.012698194797172078,0.481227263367424,0.5187727366325761,0.04612533461459263,0.06541286292813507,0.05889216830256022,0.05614661267073924,0.04035966778776855,0.09225066922918526,0.09787905827441827,0.12464822568467293,0.06410872400302013,0.08799505799986272,0.14908367080787974,0.09245658590157182,0.024641361795593383,0.7969377857835666,0.20306221421643345,0.07891179452517742,0.07451841838458939,0.15478202095302468,0.1382223724231159,0.15900642108820548,0.18976005407232172,0.08262926664413653,0.0719837783034809,0.0441027374112876,0.0060831361946603575,0.3082122338627915,0.29722879351132137,0.8778303480905711,0.11608651571476852,0.6054410273741129,0.2723893207164583,0.015992861555357264,0.21401606150044614,0.4570663738073993,0.4258356784954355,0.1170979476971652,0.7338183814949549,0.26618161850504496,0.359187315532981,0.2866360079621113,0.3295353147093143,Trinity County
228,"Tyler County, Texas",260.0,4.0,0.015384615384615384,5175,21496,1621,17043,2411,12,60,0,9,340,21496,11738,9758,1069,1131,1143,1408,1624,2681,2330,2446,1581,1473,2636,1468,506,42.7,924.39,0.423,18777,15959,10689,8536,2818,7020,510,553,889,853,975,1267,880,806,204,83,43936,57233,20439,52351,32454,1.5384615384615383,1.2095273539263118,24.074246371417946,23.254254156795287,1,1952,1828,5927,1010,3780,2147,361,4453,11386,8136,1974,16886,4610,9056,6357,5577,0.07540937848902121,0.7928451804986975,0.11216040193524376,0.0005582433941198362,0.002791216970599181,0.0,0.0004186825455898772,0.015816896166728694,0.5460550800148865,0.4539449199851135,0.04973018235950875,0.05261443989579457,0.0531726832899144,0.06550055824339412,0.07554893933755118,0.12472087830294007,0.10839225902493488,0.11378861183475995,0.07354856717528843,0.0685243766282099,0.1226274655749907,0.0682917752139933,0.02353926311871976,0.8499227778665388,0.15007722213346114,0.07264957264957267,0.07877492877492878,0.12663817663817664,0.1215099715099715,0.1388888888888889,0.1804843304843305,0.12535612535612534,0.1148148148148148,0.029059829059829064,0.011823361823361824,0.27806267806267804,0.2603988603988604,0.8443019943019943,0.14387464387464388,0.5384615384615384,0.3058404558404558,0.01679382210643841,0.20715481950130255,0.529679940454038,0.37848902121324896,0.09183103833271307,0.7855414960922963,0.21445850390770374,0.4212876814291031,0.29572943803498325,0.2594436174171939,Tyler County
229,"Upshur County, Texas",483.0,13.0,0.02691511387163561,4718,40769,3423,32817,3368,294,239,0,199,429,40769,20224,20545,2548,2901,2728,2726,2278,4367,4722,5383,3256,2762,4092,2359,647,40.9,582.98,0.299,40221,33423,24738,13276,6798,14036,943,773,1437,1477,2309,2505,1891,1826,415,460,50906,66328,24458,46059,30788,2.691511387163561,1.18472368711521,11.572518335009446,69.93207314144567,1,3153,3786,11335,2241,6939,4396,922,7952,22270,15493,3006,33671,7098,17548,13361,9213,0.08396085260859967,0.8049498393387132,0.08261178836861341,0.007211361573744756,0.005862297333758493,0.0,0.0048811597046775745,0.010522701071892859,0.4960631852633128,0.5039368147366872,0.062498466972454564,0.07115700654909367,0.0669135863033187,0.06686452942186465,0.055875787976158366,0.10711570065490936,0.11582329711300253,0.13203659643356472,0.07986460300718683,0.06774755328803747,0.10037037945497804,0.057862591675047224,0.015869901150383867,0.8309838144253002,0.16901618557469975,0.06718438301510403,0.055072670276432034,0.1023795953263038,0.10522941008834426,0.16450555713878598,0.17846964947278424,0.1347249928754631,0.13009404388714735,0.02956682815616985,0.032772869763465384,0.22463664861783986,0.26973496722713025,0.8075662581932175,0.1596608720433172,0.4943716158449701,0.3131946423482473,0.02261522235031519,0.1950501606612868,0.5462483749908018,0.3800191321837671,0.07373249282543108,0.8258971277195909,0.17410287228040913,0.4304250778777993,0.3277244965537541,0.22598052441806274,Upshur County
230,"Upton County, Texas",27.0,3.0,0.1111111111111111,536,3634,1837,1525,237,5,25,0,5,0,3634,1843,1791,341,239,317,264,162,418,456,447,248,196,307,179,60,37.2,1241.323,0.241,3577,3115,2467,933,462,1305,124,47,149,140,160,248,144,171,65,57,52257,66849,26183,51375,33611,11.111111111111107,0.7429829389102918,14.749587231700607,2.9275216845253005,1,320,300,1012,236,620,392,10,2109,2197,1198,239,3088,546,1741,1151,682,0.5055035773252614,0.4196477710511833,0.06521739130434782,0.001375894331315355,0.006879471656576775,0.0,0.001375894331315355,0.0,0.5071546505228398,0.4928453494771601,0.0938359933957072,0.06576774903687396,0.08723170060539351,0.07264722069345074,0.0445789763346175,0.11502476609796368,0.12548156301596036,0.12300495321959272,0.0682443588332416,0.05393505778756191,0.08447991194276279,0.04925701706108971,0.01651073197578426,0.8708414872798435,0.12915851272015655,0.0950191570881226,0.03601532567049808,0.11417624521072794,0.10727969348659004,0.12260536398467432,0.1900383141762452,0.1103448275862069,0.1310344827586207,0.049808429118773936,0.04367816091954023,0.24521072796934865,0.2298850574712644,0.7754789272030651,0.18084291187739465,0.475095785440613,0.3003831417624521,0.00275178866263071,0.5803522289488168,0.604567969179967,0.32966428178315904,0.06576774903687396,0.8497523390203633,0.15024766097963674,0.4790864061640066,0.3167308750687947,0.1876719867914144,Upton County
231,"Uvalde County, Texas",828.0,36.0,0.043478260869565216,5864,27009,19247,7223,86,107,271,0,5,70,27009,13083,13926,2006,2037,2012,2176,1954,3511,3090,2859,1267,1562,2560,1630,345,33.9,1551.921,0.359,26582,20914,13464,10120,5668,8683,621,852,1268,1033,1349,1452,1004,741,242,121,41752,53379,19092,37407,25009,4.3478260869565215,3.0656447850716426,21.711281424710283,17.403592064286777,3,2741,2382,7579,983,5123,2456,182,19786,16786,8248,1975,22474,4535,13696,7216,5752,0.7126143137472695,0.2674293753933874,0.003184123810581658,0.003961642415491132,0.010033692472879413,0.0,0.00018512347735939868,0.002591728683031582,0.4843940908586027,0.5156059091413974,0.07427153911659076,0.07541930467621903,0.07449368728942203,0.08056573734681033,0.07234625495205302,0.12999370580176978,0.1144063090081084,0.1058536043541042,0.046910289162871634,0.05783257432707616,0.09478322040801214,0.06035025361916399,0.012773519937798513,0.7867730042886164,0.21322699571138365,0.07151906023263849,0.09812276862835426,0.14603247725440516,0.1189680985834389,0.15536105032822758,0.16722330991592768,0.11562823908787286,0.08533916849015317,0.027870551652654608,0.013935275826327306,0.31567430611539793,0.2743291489116665,0.8728550040308649,0.11320972014280778,0.5900034550270644,0.2828515490038005,0.006738494575882113,0.7325706246066126,0.6214965381909734,0.3053796882520641,0.07312377355696249,0.8320930060350253,0.16790699396497466,0.5070902291828651,0.2671702025250842,0.21296604835425229,Uvalde County
232,"Val Verde County, Texas",2489.0,125.0,0.0502209722780233,11416,49027,40086,7612,611,64,285,31,0,338,49027,24925,24102,4192,3547,4027,3771,4126,7022,5701,5386,1863,2498,3825,2019,1050,31.7,3144.75,0.268,46335,37714,25159,16463,8621,15429,1640,843,1583,1968,2256,2531,1684,2136,397,391,45521,62212,20881,42405,29106,5.02209722780233,5.076794419401554,23.28512860260673,15.590110501629699,3,4066,4224,12505,2533,8290,4215,433,41415,32386,13572,3069,42133,6894,26685,12950,8342,0.8176311012299345,0.1552613865829033,0.012462520651885696,0.0013054031452057028,0.005813123380994146,0.0006323046484590124,0.0,0.006894160360617619,0.5083933342851898,0.4916066657148102,0.08550390601097355,0.07234788993819732,0.08213841352724009,0.07691680094641729,0.08415770901748018,0.14322720133803826,0.11628286454402675,0.10985783343871744,0.03799946967997226,0.050951516511310094,0.0780182348501846,0.04118138984641116,0.021416770351031063,0.8139419445343693,0.18605805546563076,0.10629334370341564,0.054637371184133775,0.10259900187957742,0.12755201244409878,0.14621816060664986,0.16404173958130794,0.10914511633936094,0.13844059887225355,0.025730766737960983,0.02534188865124117,0.26352971676712683,0.2737701730507486,0.8104867457385443,0.16417136561021453,0.5372998898178755,0.2731868559206689,0.008831868154282335,0.8447386134170967,0.6605747853223733,0.2768270544801844,0.06259816019744223,0.8593836049523732,0.14061639504762682,0.5442919207783466,0.2641401676627165,0.17015114120790584,Val Verde County
233,"Van Zandt County, Texas",668.0,26.0,0.03892215568862276,6628,54368,5741,45714,1423,298,268,39,0,885,54368,26619,27749,3030,3341,3852,3741,2836,5606,6153,7182,3684,4005,6347,3620,971,42.9,842.566,0.35,53721,44481,31896,20363,9240,19615,1113,990,2441,2043,2798,3966,2371,2470,778,645,51935,69340,26151,45337,35293,3.892215568862276,1.2286639199529137,12.190994702766336,64.52669583154317,1,4544,4841,15722,3248,9385,6337,1222,8654,28559,21218,4591,43430,10938,22406,17019,13972,0.1055952030606239,0.8408254855797528,0.02617348440258976,0.0054811653914067105,0.004929370217775161,0.0007173337257210124,0.0,0.016277957622130666,0.4896078575632725,0.5103921424367275,0.055731312536786336,0.06145158917010006,0.07085050029429077,0.06880885815185403,0.05216303708063567,0.10311212477928193,0.11317319011183047,0.1320997645673926,0.06776044732195409,0.07366465567981166,0.11674146556798115,0.06658328428487345,0.01785977045320777,0.8280002233763333,0.17199977662366672,0.05674228906449146,0.05047157787407596,0.12444557736426205,0.10415498343104766,0.1426459342340046,0.20219219984705586,0.12087687993882232,0.12592403772622993,0.039663522814172826,0.03288299770583737,0.2316594443028295,0.24680091766505224,0.8015294417537598,0.16558756054040275,0.4784603619678817,0.3230690797858782,0.022476456739258386,0.15917451442024722,0.5252906121247792,0.3902663331371395,0.08444305473808122,0.7988154796939376,0.2011845203060624,0.4121174220129488,0.3130334020011772,0.25698940553266625,Van Zandt County
234,"Victoria County, Texas",4248.0,97.0,0.02283427495291902,21001,91970,42733,41428,5205,155,1001,0,165,1283,91970,44999,46971,6568,6371,6729,6326,6150,12754,10914,10734,5638,5615,8163,3963,2045,35.7,882.1060000000001,0.369,90951,76546,57304,28877,14405,32544,2136,1419,3373,3186,4571,5468,4116,5058,1720,1497,55631,76886,28576,51404,32818,2.283427495291902,4.618897466565183,22.834619984777646,104.26184608199013,3,6928,7757,24269,6778,14685,9584,1603,50542,55812,30150,6008,77799,14171,44898,27286,17741,0.4646406436881592,0.4504512340980754,0.056594541698379915,0.0016853321735348485,0.01088398390779602,0.0,0.0017940632815048386,0.013950201152549744,0.489279112754159,0.5107208872458411,0.07141459171468957,0.06927258888768077,0.07316516255300641,0.06878329890181581,0.06686963140154398,0.13867565510492552,0.11866913123844733,0.11671197129498748,0.06130259867348047,0.0610525171251495,0.08875720343590301,0.043090138088507125,0.022235511579863,0.8416180140955021,0.15838198590449806,0.06563421828908554,0.04360250737463127,0.10364429695181908,0.09789823008849556,0.14045599803343167,0.16801868239921336,0.1264749262536873,0.1554203539823009,0.052851524090462135,0.04599926253687316,0.2128810226155359,0.23835422812192725,0.7457288593903638,0.20827187807276304,0.4512352507374631,0.2944936086529007,0.017429596607589432,0.5495487659019246,0.6068500598021094,0.3278242905295205,0.06532564966837012,0.8459171468957268,0.15408285310427314,0.4881809285636621,0.2966837012069153,0.19289985864955966,Victoria County
